121,329936.495860804,4157675.62014252
122,329936.504348392,4157675.62593476
123,329936.51317601,4157675.6322161
124,329936.522281385,4157675.63932773
125,329936.531974491,4157675.64716033
126,329936.542238673,4157675.65514516
127,329936.55213659,4157675.6631739
128,329936.562197186,4157675.67118588
129,329936.572852046,4157675.67928871
130,329936.584062268,4157675.68770051
131,329936.595599824,4157675.69645005
132,329936.606667579,4157675.70511656
133,329936.617495961,4157675.71395905
134,329936.628290494,4157675.72292271
135,329936.639958723,4157675.73224724
136,329936.651555506,4157675.74151989
137,329936.662945936,4157675.75069124
138,329936.67417109,4157675.75997741
139,329936.685818189,4157675.76933134
140,329936.697634614,4157675.7788692
141,329936.707721316,4157675.78843346
142,329936.717277928,4157675.79820407
143,329936.72708157,4157675.80833994
144,329936.737754044,4157675.81806318
145,329936.748237307,4157675.82801021
146,329936.759335457,4157675.83867455
147,329936.769340742,4157675.85024505
148,329936.778616671,4157675.86151561
149,329936.789004264,4157675.87220853
150,329936.801027292,4157675.88311263
151,329936.81375196,4157675.89379395
152,329936.825399162,4157675.9048022
153,329936.835963474,4157675.91666956
154,329936.846856579,4157675.92883069
155,329936.858705111,4157675.940364
156,329936.8697407,4157675.95166162
157,329936.880504056,4157675.96353732
158,329936.892375177,4157675.97571637
159,329936.905077682,4157675.98754578
160,329936.917895202,4157675.99952564
161,329936.931615208,4157676.01359543
162,329936.943626597,4157676.02735321
163,329936.955035945,4157676.03983346
164,329936.967521445,4157676.05269211
165,329936.980401755,4157676.06607175
166,329936.993615605,4157676.07922639
167,329937.006699298,4157676.09155378
168,329937.020162609,4157676.10525914
169,329937.034463097,4157676.11914349
170,329937.049268074,4157676.1317948
171,329937.063276595,4157676.14568112
172,329937.076309365,4157676.16070908
173,329937.090580734,4157676.17498927
174,329937.105352725,4157676.18879873
175,329937.12084875,4157676.20436824
176,329937.135096665,4157676.21915783
177,329937.148596978,4157676.23340527
178,329937.161982826,4157676.248561
179,329937.176606118,4157676.26569192
180,329937.191500661,4157676.28138915
181,329937.205275526,4157676.29578333
182,329937.220158964,4157676.31059931
183,329937.234961369,4157676.32539958
184,329937.249757666,4157676.34114037
185,329937.265005577,4157676.3568811
186,329937.281005582,4157676.3720006
187,329937.295805938,4157676.38639787
188,329937.311636909,4157676.40307796
189,329937.327105754,4157676.41827635
190,329937.341755861,4157676.43309342
191,329937.356203909,4157676.45022659
192,329937.370840676,4157676.46719935
193,329937.384417657,4157676.48337203
194,329937.396917388,4157676.49893269
195,329937.409973707,4157676.51608171
196,329937.425034517,4157676.53466828
197,329937.439683887,4157676.55128192
198,329937.45415179,4157676.56876695
199,329937.466801267,4157676.58570084
200,329937.481863029,4157676.60343003
201,329937.497044566,4157676.61981118
202,329937.511994432,4157676.63528795
203,329937.526172202,4157676.65064631
204,329937.541043928,4157676.66852962
205,329937.555356415,4157676.68637371
206,329937.569373254,4157676.70408258
207,329937.583396246,4157676.72325006
208,329937.596887285,4157676.74220191
209,329937.610569293,4157676.76084339
210,329937.623376438,4157676.77963679
211,329937.635503102,4157676.7987616
212,329937.647579521,4157676.81780852
213,329937.660765811,4157676.83677701
214,329937.674939691,4157676.85596674
215,329937.689516011,4157676.87470728
216,329937.703712658,4157676.89351207
217,329937.715355484,4157676.91310889
218,329937.728321235,4157676.93251685
219,329937.742527888,4157676.95128042
220,329937.757289895,4157676.96799546
221,329937.772984889,4157676.98465879
222,329937.787986679,4157677.00303817
223,329937.80194759,4157677.02197652
224,329937.817196184,4157677.04092332
225,329937.831670145,4157677.05836328
226,329937.845191205,4157677.07636807
227,329937.860705664,4157677.095721
228,329937.876221476,4157677.11508112
229,329937.891095708,4157677.13362663
230,329937.904852672,4157677.1524047
231,329937.919246455,4157677.17144232
232,329937.935001496,4157677.1904323
233,329937.950580858,4157677.20840674
234,329937.965087556,4157677.22637704
235,329937.97868606,4157677.24480181
236,329937.993298304,4157677.26372176
237,329938.008240103,4157677.28267113
238,329938.024268996,4157677.30253528
239,329938.039710648,4157677.32205641
240,329938.054455191,4157677.34130129
241,329938.070980843,4157677.36288939
242,329938.087686193,4157677.38467104
243,329938.102927862,4157677.40390581
244,329938.119446454,4157677.42399207
245,329938.136989711,4157677.44426194
246,329938.154203337,4157677.46413664
247,329938.171585889,4157677.48402958
248,329938.189181137,4157677.50442605
249,329938.207424571,4157677.52499608
250,329938.225489696,4157677.54645878
251,329938.241881099,4157677.56604344
252,329938.258400073,4157677.58544446
253,329938.275402899,4157677.60630507
254,329938.291751832,4157677.62577531
255,329938.308320865,4157677.64551833
256,329938.324159855,4157677.6646035
257,329938.34036199,4157677.68390197
258,329938.357315241,4157677.7040119
259,329938.375014088,4157677.72348454
260,329938.393092163,4157677.74324332
261,329938.409781479,4157677.7623499
262,329938.427344483,4157677.78298667
263,329938.445563695,4157677.80268643
264,329938.464247129,4157677.82081131
265,329938.483852539,4157677.83924526
266,329938.503406306,4157677.85790342
267,329938.523415106,4157677.87618427
268,329938.543156793,4157677.89342299
269,329938.562626507,4157677.91140371
270,329938.582727577,4157677.92902294
271,329938.602384814,4157677.94783964
272,329938.620859422,4157677.96693654
273,329938.639026563,4157677.98599566
274,329938.656827195,4157678.00350667
275,329938.674482656,4157678.02247027
276,329938.692746098,4157678.04270084
277,329938.710860001,4157678.06089144
278,329938.72937663,4157678.0789068
279,329938.747896704,4157678.09788059
280,329938.76626966,4157678.11879973
281,329938.785251124,4157678.13888772
282,329938.8043117,4157678.15816772
283,329938.821871742,4157678.1760839
284,329938.838234586,4157678.19366695
285,329938.855033552,4157678.21214476
286,329938.873607498,4157678.23223907
287,329938.891617489,4157678.25017187
288,329938.909536948,4157678.26846999
289,329938.926851749,4157678.28806058
290,329938.943868231,4157678.30593019
291,329938.960857748,4157678.32387299
292,329938.978073172,4157678.34175635
293,329938.99442546,4157678.35998719
294,329939.009833239,4157678.37782478
295,329939.024903181,4157678.39518084
296,329939.040653123,4157678.4144211
297,329939.057271582,4157678.43204963
298,329939.074727607,4157678.44926299
299,329939.091332213,4157678.46694051
300,329939.108493616,4157678.48460602
301,329939.125581191,4157678.50295599
302,329939.142484805,4157678.52147324
303,329939.159309377,4157678.53880068
304,329939.176158264,4157678.55708688
305,329939.192235826,4157678.57485482
306,329939.209495256,4157678.59188619
307,329939.22836184,4157678.61062098
308,329939.244820038,4157678.62830099
309,329939.260553136,4157678.64586152
310,329939.27652363,4157678.66444713
311,329939.293243981,4157678.68304169
312,329939.310355055,4157678.7009638
313,329939.32829251,4157678.7190681
314,329939.345370283,4157678.73690948
315,329939.3624855,4157678.75590616
316,329939.378622764,4157678.77476336
317,329939.394617758,4157678.79337046
318,329939.411108529,4157678.8120476
319,329939.42746404,4157678.83044459
320,329939.444030601,4157678.84843887
321,329939.460700931,4157678.86629449
322,329939.477217126,4157678.88390254
323,329939.494466241,4157678.90197303
324,329939.512557864,4157678.92002698
325,329939.529498537,4157678.93693215
326,329939.546716972,4157678.95476969
327,329939.56507613,4157678.97222446
328,329939.583678686,4157678.98860822
329,329939.602454984,4157679.00466628
330,329939.620637596,4157679.02064726
331,329939.638911873,4157679.0372836
332,329939.656426334,4157679.05446999
333,329939.674377184,4157679.0717902
334,329939.692379823,4157679.08896189
335,329939.709424041,4157679.10616081
336,329939.727400315,4157679.12358136
337,329939.744719789,4157679.14103011
338,329939.761848552,4157679.15864325
339,329939.779249329,4157679.17667706
340,329939.79661132,4157679.19482067
341,329939.813479318,4157679.2114874
342,329939.830717571,4157679.22828372
343,329939.847906712,4157679.24481355
344,329939.864895183,4157679.26225457
345,329939.88202233,4157679.27917692
346,329939.899468754,4157679.29597722
347,329939.917414298,4157679.31317032
348,329939.934754843,4157679.32860131
349,329939.953172745,4157679.34447356
350,329939.972906984,4157679.36119083
351,329939.991195668,4157679.3762599
352,329940.009334473,4157679.39225233
353,329940.026919194,4157679.40887996
354,329940.04461214,4157679.42458708
355,329940.062225099,4157679.44036853
356,329940.078794779,4157679.45635542
357,329940.095349318,4157679.47283519
358,329940.112304401,4157679.48860906
359,329940.130298713,4157679.50382568
360,329940.148304523,4157679.51970465
361,329940.165953069,4157679.53676836
362,329940.183207975,4157679.55248983
363,329940.201928758,4157679.56762959
364,329940.221312891,4157679.58283713
365,329940.239935447,4157679.59838939
366,329940.258052162,4157679.61259396
367,329940.276435487,4157679.62548641
368,329940.296074077,4157679.6391345
369,329940.316085972,4157679.65357869
370,329940.335553112,4157679.66656236
371,329940.354461002,4157679.67963813
372,329940.374395477,4157679.69362274
373,329940.394445522,4157679.70695343
374,329940.413375077,4157679.71961509
375,329940.431587423,4157679.73272779
376,329940.451235035,4157679.74702714
377,329940.469298087,4157679.76008003
378,329940.487395465,4157679.77433099
379,329940.506124635,4157679.78906686
380,329940.524765766,4157679.80295712
381,329940.543661318,4157679.8169794
382,329940.562733252,4157679.83113196
383,329940.582792858,4157679.84456735
384,329940.603899389,4157679.85687629
385,329940.625136087,4157679.86874887
386,329940.645652601,4157679.88070851
387,329940.665756305,4157679.89164088
388,329940.686141767,4157679.90234853
389,329940.707715144,4157679.91289562
390,329940.730597456,4157679.9240621
391,329940.752146028,4157679.93459734
392,329940.773032075,4157679.94527942
393,329940.793871928,4157679.95562995
394,329940.815615676,4157679.96467061
395,329940.839289905,4157679.97386457
396,329940.861657818,4157679.9810155
397,329940.883894735,4157679.9879665
398,329940.905350271,4157679.99633021
399,329940.927451547,4157680.00510798
400,329940.951076868,4157680.01336592
401,329940.974092079,4157680.02073246
402,329940.995614333,4157680.02838802
403,329941.017535253,4157680.0368495
404,329941.041262562,4157680.04462004
405,329941.063910201,4157680.05054714
406,329941.087076099,4157680.05744349
407,329941.110909335,4157680.06435669
408,329941.135577578,4157680.0708648
409,329941.159205749,4157680.0769208
410,329941.181451824,4157680.08261786
411,329941.204015879,4157680.08855397
412,329941.227856618,4157680.09514617
413,329941.25173725,4157680.10081047
414,329941.27543522,4157680.10539875
415,329941.299535187,4157680.11028616
416,329941.322729918,4157680.11641506
417,329941.346302048,4157680.12186472
418,329941.370367182,4157680.1265831
419,329941.395009034,4157680.13110678
420,329941.419880272,4157680.1356309
421,329941.44443673,4157680.13974145
422,329941.467666926,4157680.14290962
423,329941.490499067,4157680.14657907
424,329941.514364464,4157680.15039927
425,329941.539356308,4157680.15339259
426,329941.563896612,4157680.15588118
427,329941.587916264,4157680.15786107
428,329941.612861566,4157680.15985159
429,329941.639076775,4157680.16127936
430,329941.664816157,4157680.16228672
431,329941.690007972,4157680.16528233
432,329941.714037359,4157680.16927282
433,329941.736718007,4157680.17137034
434,329941.760555431,4157680.17303016
435,329941.784961273,4157680.17436882
436,329941.809812258,4157680.17507964
437,329941.834057813,4157680.17553804
438,329941.857654511,4157680.17629098
439,329941.88172021,4157680.17725967
440,329941.907367121,4157680.17770111
441,329941.931384047,4157680.17697245
442,329941.956027814,4157680.17732914
443,329941.979829426,4157680.17806504
444,329942.003240194,4157680.17779522
445,329942.027226799,4157680.17684322
446,329942.052849813,4157680.17569229
447,329942.077216683,4157680.17400431
448,329942.100682667,4157680.17199337
449,329942.124711911,4157680.17030821
450,329942.15100199,4157680.16827485
451,329942.176174738,4157680.16545329
452,329942.200551952,4157680.16281606
453,329942.224396647,4157680.16056596
454,329942.248997198,4157680.15779238
455,329942.273473857,4157680.15432703
456,329942.298000802,4157680.15081941
457,329942.32214986,4157680.14757945
458,329942.346420129,4157680.14327968
459,329942.370649702,4157680.13849775
460,329942.39520696,4157680.1345117
461,329942.419969385,4157680.13149048
462,329942.444755478,4157680.12771529
463,329942.46930088,4157680.12348914
464,329942.493071709,4157680.11915835
465,329942.517628545,4157680.11532579
466,329942.542308203,4157680.11134471
467,329942.567108837,4157680.10646738
468,329942.590321453,4157680.10094325
469,329942.61408939,4157680.09470082
470,329942.639515943,4157680.08940718
471,329942.663928547,4157680.08515066
472,329942.688874276,4157680.07941228
473,329942.71378996,4157680.07311163
474,329942.738750785,4157680.06727889
475,329942.763358544,4157680.06091172
476,329942.787051122,4157680.05413162
477,329942.810494804,4157680.04728611
478,329942.833970155,4157680.04036343
479,329942.85782042,4157680.03264315
480,329942.882230675,4157680.02434484
481,329942.90686666,4157680.01591967
482,329942.930190773,4157680.00761221
483,329942.952416111,4157679.99982191
484,329942.975205892,4157679.99254435
485,329942.998945783,4157679.98546438
486,329943.023398586,4157679.97653624
487,329943.046547965,4157679.96634184
488,329943.069283984,4157679.95672701
489,329943.090630233,4157679.9483325
490,329943.112421487,4157679.93989162
491,329943.135291396,4157679.93052765
492,329943.157739686,4157679.91982726
493,329943.180166758,4157679.90867786
494,329943.201522665,4157679.89907754
495,329943.223723655,4157679.89014642
496,329943.246195269,4157679.88075948
497,329943.266965643,4157679.870677
498,329943.287945863,4157679.86004024
499,329943.310365223,4157679.84820528
500,329943.331805566,4157679.83607189
501,329943.352782059,4157679.82453481
502,329943.373858857,4157679.81466952
503,329943.394534821,4157679.80451286
504,329943.415237124,4157679.7926119
505,329943.435165991,4157679.77939116
506,329943.455429393,4157679.76562488
507,329943.475475795,4157679.75326484
508,329943.496879152,4157679.74094921
509,329943.518364072,4157679.72845779
510,329943.539495215,4157679.7156072
511,329943.56081314,4157679.70206136
512,329943.581362563,4157679.68865595
513,329943.600819673,4157679.6754943
514,329943.619602297,4157679.6619981
515,329943.639632437,4157679.64793629
516,329943.658951196,4157679.63375812
517,329943.679023875,4157679.61956384
518,329943.698776261,4157679.60514512
519,329943.718270153,4157679.59034938
520,329943.737993337,4157679.57549467
521,329943.758636123,4157679.56103479
522,329943.77856225,4157679.54656779
523,329943.796940839,4157679.53150131
524,329943.81648622,4157679.5157377
525,329943.83567148,4157679.50033427
526,329943.854544435,4157679.48459568
527,329943.872386027,4157679.46843725
528,329943.889783005,4157679.45198496
529,329943.908262599,4157679.43629205
530,329943.926707466,4157679.42128084
531,329943.94522392,4157679.40477536
532,329943.963312611,4157679.38895851
533,329943.981305746,4157679.37425382
534,329944.000810144,4157679.35950024
535,329944.020084594,4157679.34491185
536,329944.038450398,4157679.33080011
537,329944.05686149,4157679.31678588
538,329944.076665931,4157679.30197814
539,329944.095359732,4157679.28787179
540,329944.114630449,4157679.27319644
541,329944.133688846,4157679.2586848
542,329944.152535156,4157679.24382728
543,329944.169987999,4157679.22909306
544,329944.189195971,4157679.21480149
545,329944.208521659,4157679.20054427
546,329944.22611941,4157679.18636659
547,329944.243738684,4157679.1719851
548,329944.262167624,4157679.15742633
549,329944.280371011,4157679.14315227
550,329944.29819733,4157679.12817766
551,329944.315965746,4157679.11326462
552,329944.333774534,4157679.09959782
553,329944.352229748,4157679.08653217
554,329944.370638548,4157679.07303916
555,329944.389133586,4157679.05898666
556,329944.407806733,4157679.0454077
557,329944.426931248,4157679.03199379
558,329944.445268221,4157679.01840645
559,329944.463163701,4157679.00483862
560,329944.481390641,4157678.99117789
561,329944.499960607,4157678.97770308
562,329944.518684027,4157678.96442703
563,329944.536255995,4157678.95127122
564,329944.554740921,4157678.93768404
565,329944.573665384,4157678.92442963
566,329944.59235546,4157678.91161005
567,329944.611319427,4157678.89900549
568,329944.630177615,4157678.88554268
569,329944.647709604,4157678.87139469
570,329944.665967102,4157678.85699694
571,329944.684408153,4157678.84327069
572,329944.70290991,4157678.82985458
573,329944.721142059,4157678.8159878
574,329944.738785101,4157678.80178658
575,329944.757558343,4157678.78919068
576,329944.777206169,4157678.77747351
577,329944.79585574,4157678.76464023
578,329944.812279917,4157678.75225499
579,329944.829484365,4157678.73881232
580,329944.846663786,4157678.72469284
581,329944.863483941,4157678.70998986
582,329944.878995216,4157678.69514881
583,329944.895090965,4157678.67971155
584,329944.911247103,4157678.66397916
585,329944.92579842,4157678.64777709
586,329944.9396633,4157678.63176365
587,329944.954749596,4157678.61480488
588,329944.969032209,4157678.5976118
589,329944.982981484,4157678.58100107
590,329944.998476354,4157678.56527065
591,329945.013132106,4157678.54982211
592,329945.02689024,4157678.53366071
593,329945.040144089,4157678.51636004
594,329945.055344822,4157678.49832281
595,329945.06907659,4157678.48266324
596,329945.082095018,4157678.46788116
597,329945.095180306,4157678.45429737
598,329945.109682517,4157678.44000577
599,329945.124483696,4157678.42495745
600,329945.137993806,4157678.40991571
601,329945.151878174,4157678.39515458
602,329945.165875584,4157678.3813732
603,329945.179656834,4157678.36772347
604,329945.193827645,4157678.35356488
605,329945.20752224,4157678.33962532
606,329945.221225171,4157678.32668712
607,329945.235044159,4157678.31422452
608,329945.249422351,4157678.30120514
609,329945.263766336,4157678.28708853
610,329945.277394768,4157678.27301447
611,329945.291117787,4157678.25966737
612,329945.304891151,4157678.24715533
613,329945.318063054,4157678.23451549
614,329945.331085422,4157678.22081481
615,329945.344526308,4157678.20684117
616,329945.357112535,4157678.19365369
617,329945.369895161,4157678.1809317
618,329945.382542193,4157678.16781928
619,329945.396379651,4157678.15352902
620,329945.409719258,4157678.13972431
621,329945.422693371,4157678.12620418
622,329945.435638411,4157678.11362404
623,329945.449250499,4157678.10063119
624,329945.461600586,4157678.08797036
625,329945.475450643,4157678.07377061
626,329945.489468013,4157678.05975098
627,329945.502439226,4157678.04609115
628,329945.516404132,4157678.03301464
629,329945.531113729,4157678.01978161
630,329945.544527049,4157678.00611313
631,329945.557265252,4157677.99203682
632,329945.571607982,4157677.97805167
633,329945.585640845,4157677.96441928
634,329945.599359971,4157677.95024188
635,329945.613263194,4157677.93745928
636,329945.62741051,4157677.92454631
637,329945.641902879,4157677.91080781
638,329945.656077268,4157677.89729357
639,329945.670534138,4157677.88361929
640,329945.685110069,4157677.86951563
641,329945.7007944,4157677.85456807
642,329945.715775121,4157677.83939671
643,329945.730526551,4157677.82463036
644,329945.745631077,4157677.81003019
645,329945.760426303,4157677.79516308
646,329945.774914176,4157677.78048626
647,329945.789863188,4157677.76583472
648,329945.805291936,4157677.75118985
649,329945.819937126,4157677.73708371
650,329945.83506495,4157677.72197527
651,329945.850740788,4157677.70558237
652,329945.865815748,4157677.68974052
653,329945.881253824,4157677.67420816
654,329945.897433235,4157677.6581825
655,329945.91369111,4157677.64204206
656,329945.929577121,4157677.62596852
657,329945.944578379,4157677.61099491
658,329945.959958839,4157677.59627813
659,329945.976177424,4157677.5802675
660,329945.991370575,4157677.56401063
661,329946.007311821,4157677.54752706
662,329946.02402892,4157677.53090902
663,329946.040767601,4157677.51496365
664,329946.057932159,4157677.49911135
665,329946.074492905,4157677.48421041
666,329946.092156361,4157677.46888591
667,329946.109233143,4157677.45275485
668,329946.124410299,4157677.43742791
669,329946.141024303,4157677.42214786
670,329946.157543852,4157677.40604642
671,329946.174405821,4157677.38913387
672,329946.190373866,4157677.37259683
673,329946.20634605,4157677.35674896
674,329946.223620873,4157677.3400802
675,329946.240547278,4157677.32212988
676,329946.25531183,4157677.30516922
677,329946.27105144,4157677.2894994
678,329946.288498144,4157677.27401855
679,329946.304512315,4157677.25673273
680,329946.319431164,4157677.23988921
681,329946.334060503,4157677.22354921
682,329946.349663724,4157677.20698706
683,329946.365565438,4157677.18953046
684,329946.38090075,4157677.17132742
685,329946.396790461,4157677.15412819
686,329946.413679231,4157677.13727036
687,329946.430140533,4157677.12014501
688,329946.444954896,4157677.10385593
689,329946.460931082,4157677.08703837
690,329946.478510853,4157677.06974184
691,329946.495480857,4157677.05306394
692,329946.512195048,4157677.03677527
693,329946.529416277,4157677.02101866
694,329946.547061152,4157677.00482257
695,329946.564201654,4157676.98769956
696,329946.5810732,4157676.97056315
697,329946.598667339,4157676.95210972
698,329946.615453063,4157676.93473675
699,329946.632054637,4157676.91729643
700,329946.648015125,4157676.89987923
701,329946.663904638,4157676.88247656
702,329946.679421076,4157676.86460056
703,329946.695511329,4157676.8476438
704,329946.711310616,4157676.83154831
705,329946.726772935,4157676.81481118
706,329946.74306702,4157676.798483
707,329946.759012431,4157676.78278554
708,329946.774891952,4157676.76702176
709,329946.790600228,4157676.75136316
710,329946.807069046,4157676.73508507
711,329946.823337697,4157676.71974022
712,329946.8393762,4157676.70409189
713,329946.853667423,4157676.68843164
714,329946.870043593,4157676.67230462
715,329946.886359974,4157676.65610287
716,329946.902062178,4157676.64045909
717,329946.917925131,4157676.62493011
718,329946.933557456,4157676.60949725
719,329946.949455279,4157676.59334106
720,329946.964994065,4157676.57790631
721,329946.980646339,4157676.56250401
722,329946.995267648,4157676.54704898
723,329947.010393157,4157676.53108331
724,329947.024829964,4157676.51529195
725,329947.039275853,4157676.50021133
726,329947.053555134,4157676.48494897
727,329947.068195767,4157676.4690602
728,329947.083266513,4157676.45389458
729,329947.098338511,4157676.4390681
730,329947.112238993,4157676.42373258
731,329947.12518179,4157676.40827853
732,329947.139547795,4157676.39296249
733,329947.154988297,4157676.37749705
734,329947.169569286,4157676.36248529
735,329947.182789938,4157676.34790678
736,329947.19653359,4157676.33361991
737,329947.212235529,4157676.31888489
738,329947.226341104,4157676.30389205
739,329947.239074037,4157676.28933628
740,329947.253157719,4157676.2753641
741,329947.269441208,4157676.26093458
742,329947.285196657,4157676.24641253
743,329947.300178561,4157676.23131566
744,329947.314833757,4157676.21630935
745,329947.329156498,4157676.20139203
746,329947.343609477,4157676.18603325
747,329947.358911585,4157676.17010742
748,329947.37363615,4157676.15507146
749,329947.389373796,4157676.14038264
750,329947.404630317,4157676.12653484
751,329947.419681412,4157676.11243854
752,329947.436108957,4157676.09578128
753,329947.450893459,4157676.08005789
754,329947.465762181,4157676.06482342
755,329947.481199879,4157676.04980168
756,329947.495937524,4157676.03421861
757,329947.510480038,4157676.01860347
758,329947.524620882,4157676.00318955
759,329947.541272803,4157675.98754552
760,329947.55737951,4157675.97196539
761,329947.573223512,4157675.95508448
762,329947.587752243,4157675.93931227
763,329947.604113563,4157675.92292791
764,329947.620214507,4157675.90713664
765,329947.636057442,4157675.89137913
766,329947.652272424,4157675.87545563
767,329947.669046888,4157675.85901526
768,329947.685603934,4157675.84250737
769,329947.702416502,4157675.82616352
770,329947.719225361,4157675.8087137
771,329947.736083204,4157675.79190127
772,329947.753357617,4157675.77571408
773,329947.770514285,4157675.758861
774,329947.786988397,4157675.74180703
775,329947.80441727,4157675.72485222
776,329947.821363202,4157675.70891447
777,329947.838189628,4157675.69220328
778,329947.854924032,4157675.67519127
779,329947.873433466,4157675.65754671
780,329947.89097952,4157675.64069736
781,329947.908118519,4157675.62413105
782,329947.9247951,4157675.60655984
783,329947.942554816,4157675.58851825
784,329947.960186723,4157675.57098024
785,329947.976897849,4157675.55288509
786,329947.993373988,4157675.53537859
787,329948.011156484,4157675.51836336
788,329948.028940777,4157675.50010854
789,329948.045638787,4157675.48203745
790,329948.063393395,4157675.46320768
791,329948.082679536,4157675.44435817
792,329948.101754212,4157675.42593727
793,329948.120202559,4157675.40788412
794,329948.140219008,4157675.39006715
795,329948.159219174,4157675.37164548
796,329948.177402665,4157675.35405115
797,329948.197373735,4157675.33525469
798,329948.21624148,4157675.3169383
799,329948.235337246,4157675.29861279
800,329948.255716556,4157675.27891359
801,329948.276066971,4157675.25921982
802,329948.295915127,4157675.24061353
803,329948.315339831,4157675.22338041
804,329948.335392786,4157675.20556148
805,329948.355218724,4157675.18667646
806,329948.375664253,4157675.16813062
807,329948.395155019,4157675.1503001
808,329948.414596358,4157675.13322732
809,329948.434196352,4157675.11619947
810,329948.453985352,4157675.09837228
811,329948.47303686,4157675.07976258
812,329948.490837824,4157675.06096209
813,329948.510617207,4157675.04136268
814,329948.530580937,4157675.02294622
815,329948.550623561,4157675.00378476
816,329948.569966997,4157674.98607272
817,329948.589798218,4157674.96872275
818,329948.608925197,4157674.95169937
819,329948.627911538,4157674.93423704
820,329948.646954974,4157674.91583167
821,329948.66573294,4157674.89665275
822,329948.68428321,4157674.8781561
823,329948.70405306,4157674.8603007
